""	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"	"blastx"	"blastp"	"GOterms"	"kegg"
"PladumEVm029695"	1.0183530678344	0.576011590054799	8.64892488921762	0.0032725440331359	0.0316116715437476	" HR3_DROME E78C_DROME E78C_DROME E78C_DROME HR3_DROME HR3_DROME HR3_DROME HR3_DROME"	" E75BB_DROME HR3_DROME HR3_DROME HR3_DROME HR3_DROME HR3_DROME NR1H3_MOUSE HR3_DROME"	" GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634"	" KEGG:dme:Dmel_CG8127 KEGG:dme:Dmel_CG33183 KEGG:dme:Dmel_CG33183 KEGG:dme:Dmel_CG33183 KEGG:dme:Dmel_CG33183 KEGG:dme:Dmel_CG33183 KEGG:mmu:22259 KEGG:dme:Dmel_CG33183"
"PladumEVm027503"	-1.06474043883737	1.2686998835353	8.64399093378977	0.00328141828667268	0.031679876628366	" PAR1_ROSHC PAR1_ROSHC ARI1_YEAST ARI1_YEAST CCR1_ORYSJ ARI1_YEAST PAR1_ROSHC DFRA_ARATH PAR1_ROSHC PAR1_ROSHC ARI1_YEAST ARI1_YEAST DFRA_ARATH"	" PAR1_ROSHC PAR1_ROSHC PAR1_ROSHC PAR1_ROSHC CCR1_ORYSJ PAR1_ROSHC PAR1_ROSHC PAR1_ROSHC PAR1_ROSHC PAR1_ROSHC ARI1_YEAST ARI1_YEAST PAR1_ROSHC"	" GO:0016491 GO:0016491 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0016491 GO:0042406 GO:0016491 GO:0016491 GO:0005737 GO:0005737 GO:0042406"	" . . KEGG:sce:YGL157W KEGG:sce:YGL157W KEGG:osa:4331085 KEGG:sce:YGL157W . KEGG:ath:AT5G42800 . . KEGG:sce:YGL157W KEGG:sce:YGL157W KEGG:ath:AT5G42800"
"PladumEVm077976"	-1.36422844690175	2.8453070957526	8.63538919010724	0.00329694798600543	0.0317858900891401	" . ."	" . ."	" . ."	" . ."
"PladumEVm108418"	-1.60163367908095	0.772403071073371	8.63266645742405	0.00330187919115865	0.0318199368232343	" . ."	" . ."	" . ."	" . ."
"PladumEVm069269"	1.01599558404659	1.55589315696444	8.63165644557219	0.00330371035296639	0.0318203138896831	" . . . . ."	" . . . . ."	" . . . . ."	" . . . . ."
"PladumEVm102054"	1.58688467513902	0.196146000537309	8.62442912903306	0.00331684370578555	0.0319160567987996	" ."	" ."	" ."	" ."
"PladumEVm104754"	1.40944938882125	0.0750761624443821	8.61755920486701	0.0033293768058574	0.0320190190530833	" ."	" ."	" ."	" ."
"PladumEVm012209"	2.4574369841092	0.0310198810332234	8.6159123204599	0.00333238843446976	0.0320391633219425	" SYFB_MOUSE"	" SYFB_MOUSE"	" GO:0009328"	" KEGG:mmu:23874"
"PladumEVm064503"	-1.16569367411391	0.699459627581308	8.60368102451015	0.0033548424160218	0.0321683276027561	" YSM6_CAEEL"	" ."	" ."	" ."
"PladumEVm022256"	1.08396756677792	1.94797390308741	8.60307958370024	0.00335595048833814	0.0321683276027561	" UNC9_CAEEL UNC9_CAEEL UNC9_CAEEL UNC9_CAEEL UNC9_CAEEL UNC9_CAEEL UNC9_CAEEL"	" UNC9_CAEEL UNC9_CAEEL UNC9_CAEEL UNC9_CAEEL UNC9_CAEEL UNC9_CAEEL UNC7_CAEEL"	" GO:0005911 GO:0005911 GO:0005911 GO:0005911 GO:0005911 GO:0005911 GO:0005911"	" KEGG:cel:CELE_R12H7.1 KEGG:cel:CELE_R12H7.1 KEGG:cel:CELE_R12H7.1 KEGG:cel:CELE_R12H7.1 KEGG:cel:CELE_R12H7.1 KEGG:cel:CELE_R12H7.1 KEGG:cel:CELE_R12H7.1"
"PladumEVm081218"	2.30388376629066	-0.138489971891667	8.60192260971966	0.00335808310068326	0.0321739598374488	" . ."	" . ."	" . ."	" . ."
"PladumEVm035549"	1.72236790541026	0.288901404074146	8.601354837496	0.00335913016050406	0.0321739598374488	" 3AHDP_RUMGV DHB14_BOVIN HSD3_ARATH FABG_STAES BUDC_KLEPN 3AHDP_RUMGV"	" 3AHDP_RUMGV DHB14_BOVIN HSD3_ARATH FABG_STAES FABG_STAES 3AHDP_RUMGV"	" GO:0016491 GO:0005829 GO:0016021 GO:0102131 GO:0052588 GO:0016491"	" KEGG:ag:EDN77529 KEGG:bta:282652 KEGG:ath:AT3G47360 KEGG:sep:SE0906 KEGG:sep:SE0906 KEGG:ag:EDN77529"
"PladumEVm058519"	-1.73257000744365	6.49271000001601	8.60126240475086	0.0033593006521942	0.0321739598374488	" ."	" ."	" ."	" ."
"PladumEVm083491"	-1.40402622926682	-0.393437658716847	8.59972648161988	0.00336213494171695	0.0321834610215475	" ."	" ."	" ."	" ."
"PladumEVm012534"	1.73805645293124	-0.0188236174230592	8.58994058870472	0.00338025034276337	0.0323205896096598	" PPB1_HUMAN PPB1_HUMAN"	" PPBT_CHICK PPBT_CHICK"	" GO:0031225 GO:0031225"	" KEGG:gga:396317 KEGG:gga:396317"
"PladumEVm011051"	1.00121378505162	1.31255783867064	8.58800974460791	0.00338383637642941	0.0323369493999739	" . . . . . . . ."	" . . . . . . . ."	" . . . . . . . ."	" . . . . . . . ."
"PladumEVm066918"	1.93142903570488	0.0485765359796268	8.58329253923524	0.00339261361498838	0.0324041900202512	" . ."	" . ."	" . ."	" . ."
"PladumEVm075634"	1.20301380995041	1.43243888888891	8.56849082446266	0.00342030549867381	0.0326419158203126	" . ."	" . ."	" . ."	" . ."
"PladumEVm015372"	1.17591977508633	0.272911365058941	8.56337867516442	0.00342992288954786	0.0327068984273779	" FMN2_HUMAN"	" FMN2_HUMAN"	" GO:0005938"	" KEGG:hsa:56776"
"PladumEVm043524"	-1.52284402761197	-0.158229214642604	8.56270904288275	0.00343118469098594	0.0327100032519394	" . PGP_RAT PGP_RAT . ."	" . . PLPP_HUMAN . ."	" . GO:0005737 GO:0005737 . ."	" . KEGG:rno:287115 KEGG:hsa:57026 . ."
"PladumEVm074376"	-4.08215799942542	-0.151571612038886	8.55922008836804	0.00343776663613214	0.032763810283639	" . ."	" . ."	" . ."	" . ."
"PladumEVm050510"	-1.91152712706041	0.0606934540744558	8.55766940600263	0.0034406961316538	0.0327754519777481	" . ."	" . ."	" . ."	" . ."
"PladumEVm035153"	2.46242853984598	-0.327930963711307	8.55758042831425	0.00344086430219469	0.0327754519777481	" CAN3_MACFA CAN3_MACFA"	" CAN3_MACFA CAN3_MACFA"	" GO:0005737 GO:0005737"	" KEGG:mcf:102115794 KEGG:mcf:102115794"
"PladumEVm042197"	-1.68895961890636	-0.33954980522111	8.53887125756562	0.00347641146741529	0.0330419859249246	" . ."	" . ."	" . ."	" . ."
"PladumEVm106004"	1.27614960995332	-0.175165755707486	8.53602896445545	0.00348184436038016	0.0330576522030767	" NADC_NEMVE"	" NADC_NEMVE"	" GO:0005737"	" KEGG:nve:5508760"
"PladumEVm017565"	1.16700342573554	-0.281458755882394	8.52077718945469	0.00351114511066337	0.0333086883034123	" SNAI1_XENLA SNAI1_XENLA . SNAI1_XENLA SNAI1_XENLA SNAI1_XENLA SNAI2_BOVIN SNAI2_BOVIN . ."	" SNAI1_XENLA ESCA_DROME . ESCA_DROME ESCA_DROME ESCA_DROME SNAI1_XENLA SNAI2_BOVIN . ."	" GO:0005634 GO:0005634 . GO:0005634 GO:0005634 GO:0005634 GO:0000785 GO:0000785 . ."	" KEGG:xla:379615 KEGG:dme:Dmel_CG3758 . KEGG:dme:Dmel_CG3758 KEGG:dme:Dmel_CG3758 KEGG:dme:Dmel_CG3758 KEGG:xla:379615 KEGG:bta:520631 . ."
"PladumEVm037289"	-1.31414199620167	0.954141790349287	8.51807785681109	0.00351635695129324	0.0333490758743851	" RTBS_DROME"	" ."	" GO:0003964"	" ."
"PladumEVm105884"	-1.05051250834334	4.09646360311773	8.51002828599598	0.00353194572149582	0.0334605888186937	" ."	" ."	" ."	" ."
"PladumEVm010631"	1.19025789267819	-0.131236415600565	8.49520547168105	0.00356083561239114	0.0336977344153125	" . . . . . . . . ."	" . . . . . . . . ."	" . . . . . . . . ."	" . . . . . . . . ."
"PladumEVm014219"	1.44653413870529	0.530266660930279	8.49441152567544	0.00356238978772923	0.0337003987608172	" DMBT1_HUMAN NETR_MACMU NETR_MACMU DMBT1_RABIT DMBT1_RABIT NETR_RAT"	" DMBT1_HUMAN C163A_BOVIN NETR_MACMU C163A_CANLF NETR_MOUSE NETR_RAT"	" GO:0005737 GO:0030424 GO:0030424 GO:0005576 GO:0005576 GO:0030424"	" KEGG:hsa:1755 KEGG:bta:533844 . KEGG:cfa:477704 KEGG:mmu:19142 KEGG:rno:85266"
"PladumEVm061880"	1.13898382919534	0.86743235813529	8.49039863865073	0.0035702557056189	0.0337594490118049	" ."	" ."	" ."	" ."
"PladumEVm026169"	1.21676088892524	1.77649856957035	8.48859950733376	0.00357378803028838	0.0337837067073175	" HAX1_MOUSE HAX1_MOUSE . HAX1_MOUSE . HAX1_MOUSE . HAX1_MOUSE"	" HAX1_MOUSE HAX1_MOUSE . HAX1_MOUSE . HAX1_MOUSE . HAX1_MOUSE"	" GO:0015629 GO:0015629 . GO:0015629 . GO:0015629 . GO:0015629"	" KEGG:mmu:23897 KEGG:mmu:23897 . KEGG:mmu:23897 . KEGG:mmu:23897 . KEGG:mmu:23897"
"PladumEVm064687"	1.80324154105044	0.100884166280558	8.48006881849646	0.00359058519380546	0.0339171788351041	" UNC9_CAEEL"	" UNC9_CAEEL"	" GO:0005911"	" KEGG:cel:CELE_R12H7.1"
"PladumEVm044001"	1.30408763920753	1.5674599030332	8.47822714806805	0.00359422201795726	0.033932265006216	" SAP3_MOUSE SAP3_MACFA SAP3_MOUSE SAP3_MOUSE"	" SAP3_MOUSE SAP3_MACFA SAP3_MOUSE SAP3_MOUSE"	" GO:0016324 GO:0005764 GO:0016324 GO:0016324"	" KEGG:mmu:14667 KEGG:mcf:102143555 KEGG:mmu:14667 KEGG:mmu:14667"
"PladumEVm110457"	1.55136954798502	-0.19398847957375	8.47552174172294	0.0035995712919031	0.0339631167614913	" ."	" ."	" ."	" ."
"PladumEVm011703"	1.58259459336338	1.14678436411031	8.47225869197272	0.00360603394025211	0.0340057273518133	" SYK_MOUSE SYK_HUMAN SYK_HUMAN SYK_HUMAN SYK_HUMAN"	" SYK_MOUSE SYK_MOUSE SYK_HUMAN SYK_HUMAN SYK_MOUSE"	" GO:0017101 GO:0017101 GO:0017101 GO:0017101 GO:0017101"	" KEGG:mmu:85305 KEGG:mmu:85305 KEGG:hsa:3735 KEGG:hsa:3735 KEGG:mmu:85305"
"PladumEVm123652"	-1.14266422578893	0.944338009604975	8.4661660234558	0.00361813240386958	0.0341052290761994	" . ."	" . ."	" . ."	" . ."
"PladumEVm143359"	-1.03559793087821	2.32721166404633	8.46030484043199	0.00362981015223614	0.0341838104875953	" . ."	" . ."	" . ."	" . ."
"PladumEVm016628"	1.04552450360459	0.166237626995065	8.45244373579559	0.00364553272294821	0.0343041389192263	" OPSD_ENTDO OPSD_ENTDO OPSD_ENTDO OPSD_ENTDO"	" OPSD_ENTDO OPSD_ENTDO OPSD_ENTDO OPSD_ENTDO"	" GO:0016021 GO:0016021 GO:0016021 GO:0016021"	" . . . ."
"PladumEVm098328"	-2.34451744913079	0.931085862488123	8.45110775566133	0.00364821162175948	0.0343201038913986	" . ."	" . ."	" . ."	" . ."
"PladumEVm083939"	-1.66021561106017	0.169924827040903	8.44734179430948	0.00365577388387992	0.0343727351261788	" ."	" ."	" ."	" ."
"PladumEVm041563"	1.97621411205511	0.276629194403933	8.44463361352143	0.00366122191540155	0.0344054417703643	" SMHD1_MOUSE"	" SMHD1_MOUSE"	" GO:0001740"	" KEGG:mmu:74355"
"PladumEVm099159"	1.00872290332292	3.41134000637112	8.439607325389	0.00367135516295651	0.0344770949828204	" ."	" ."	" ."	" ."
"PladumEVm133773"	-1.81903592131022	-0.404172654105782	8.43889480719795	0.00367279394161417	0.0344770949828204	" . ."	" . ."	" . ."	" . ."
"PladumEVm077150"	1.33127749659022	1.67767206271084	8.42958103967384	0.00369165393529181	0.0345890846996944	" TBB_LYTPI"	" TBB_LYTPI"	" GO:0005737"	" ."
"PladumEVm015791"	1.2830948465588	1.64374091097125	8.41881656441589	0.00371357429970809	0.0347580776199664	" AGT2_BOVIN AGT2_BOVIN AGT2_MOUSE AGT2_PONAB AGT2_PONAB"	" AGT2_BOVIN AGT2_BOVIN AGT2_MOUSE AGT2_MOUSE AGT2_HUMAN"	" GO:0005739 GO:0005739 GO:0005739 GO:0005739 GO:0005739"	" KEGG:bta:521553 KEGG:bta:521553 KEGG:mmu:268782 KEGG:mmu:268782 KEGG:hsa:64902"
"PladumEVm134122"	-1.00015446382115	1.24691830936196	8.41874384221866	0.00371372283771053	0.0347580776199664	" . ."	" . ."	" . ."	" . ."
"PladumEVm043580"	1.06860572396583	1.41811728922062	8.41828290177416	0.00371466446758506	0.0347580776199664	" RAB13_DANRE RAB15_RAT SEC4_CANGA RAB13_DANRE"	" SEC4_CANGA SEC4_CANGA SEC4_CANGA SEC4_CANGA"	" GO:0005923 GO:0005929 GO:0000131 GO:0005923"	" KEGG:cgr:CAGL0F02123g KEGG:cgr:CAGL0F02123g KEGG:cgr:CAGL0F02123g KEGG:cgr:CAGL0F02123g"
"PladumEVm033760"	-1.13817498336792	0.169941172943081	8.41024079576554	0.00373113237729924	0.0348934780863111	" . . ."	" . . ."	" . . ."	" . . ."
"PladumEVm089797"	-1.21206017908354	0.386878864514335	8.40771446793492	0.00373632087846412	0.0349233052896356	" . . . . . ."	" . . . . . ."	" . . . . . ."	" . . . . . ."
"PladumEVm106504"	1.45269888788923	4.87761317552733	8.3974620112277	0.00375745251950414	0.0350926580002553	" ."	" LIAT1_HUMAN"	" ."	" KEGG:hsa:400566"
"PladumEVm011007"	-1.42220827033225	1.83399011897977	8.39591071192984	0.00376066052004927	0.0351048051372197	" POL_AVIRE POL_AVIRE POL5_DROME YI31B_YEAST YI31B_YEAST YI31B_YEAST"	" . POL_AVIRE POL5_DROME YI31B_YEAST YI31B_YEAST YI31B_YEAST"	" GO:0004190 GO:0004190 GO:0005634 GO:0005737 GO:0005737 GO:0005737"	" . . . KEGG:sce:YIL082W-A KEGG:sce:YIL082W-A KEGG:sce:YIL082W-A"
"PladumEVm011548"	1.06691470997902	2.18172299590518	8.3958613551506	0.00376076263283475	0.0351048051372197	" AMY_ORYLA AMY_ORYLA AMY_ORYLA AMY_ORYLA AMY_PSEHA AMY_ORYLA AMY_PSEHA AMY_ORYLA"	" AMY_ORYLA AMY_PSEHA AMY_PSEHA AMY_DERPT AMY_PSEHA AMY_ORYLA AMY_PSEHA AMY_ORYLA"	" GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576"	" KEGG:ola:101163630 KEGG:ola:101163630 KEGG:ola:101163630 KEGG:ola:101163630 . KEGG:ola:101163630 . KEGG:ola:101163630"
"PladumEVm023659"	1.29015750278685	0.608051808622118	8.39431053620681	0.00376397251325168	0.0351160041763686	" SAMT_CLABR GAMT1_ARATH AAMT2_MAIZE GAMT1_ARATH ."	" GAMT2_ARATH GAMT1_ARATH AAMT2_MAIZE GAMT1_ARATH MT799_ARATH"	" GO:0046872 GO:0102117 GO:0008757 GO:0102117 ."	" KEGG:ath:AT5G56300 KEGG:ath:AT4G26420 KEGG:zma:100281293 KEGG:ath:AT4G26420 KEGG:ath:AT5G37990"
"PladumEVm045736"	1.5728348221874	0.794215880088086	8.37850903563475	0.00379683769647919	0.0353565331229441	" HPGDS_CHICK GST1_ASCSU GST1_ASCSU"	" HPGDS_CHICK GST1_ASCSU GST1_ASCSU"	" GO:0005829 GO:0005903 GO:0005903"	" KEGG:gga:395863 . ."
"PladumEVm080056"	1.22257338383407	1.69610259020462	8.37686470793842	0.00380027442163384	0.0353696824766822	" . . ."	" . . ."	" . . ."	" . . ."
"PladumEVm080938"	-2.73536665165991	-0.224244004257296	8.37145031269353	0.00381161315205594	0.0354255572591302	" LEVS_LACSN"	" PLS_STAES"	" GO:0005618"	" KEGG:sep:SE0175"
"PladumEVm042308"	-1.41644211851162	0.429057536763315	8.36013624042736	0.00383541810151911	0.0355924762414279	" ."	" ."	" ."	" ."
"PladumEVm102975"	-1.60619975599215	-0.0901261084341024	8.35768542574955	0.00384059454292315	0.0356310495844907	" ."	" ."	" ."	" ."
"PladumEVm020516"	2.0121560306476	-0.606914573734452	8.35426975038264	0.00384782075343684	0.0356523285066214	" . . . . ."	" . . . . ."	" . . . . ."	" . . . . ."
"PladumEVm102047"	-1.87686842017605	-0.301003747842424	8.35347214171652	0.00384951016719011	0.0356569553900995	" ."	" ."	" ."	" ."
"PladumEVm101689"	1.01374859242648	0.915702534390372	8.35194600617273	0.0038527447761045	0.0356585562204809	" ."	" ."	" ."	" ."
"PladumEVm061665"	-1.06673322620559	5.39559615031725	8.34509381480864	0.00386730194809761	0.0357459425303128	" GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE"	" GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE GLB1_TYLHE"	" GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576"	" . . . . . . . . ."
"PladumEVm070141"	1.47118780454458	0.439179251672944	8.34082176530072	0.00387640603008382	0.0358016786373509	" PCY2_HUMAN"	" PCY2_HUMAN"	" GO:0005789"	" KEGG:hsa:5833"
"PladumEVm108422"	-1.20288176234182	1.85153992140441	8.33992471953587	0.00387832047506329	0.0358042375011709	" . ."	" . ."	" . ."	" . ."
"PladumEVm017078"	-1.58004899901348	-0.246389989993814	8.33829224736279	0.00388180691074259	0.0358042375011709	" PKHL1_MOUSE . . PKHL1_MOUSE ."	" PKHL1_MOUSE . . PKHL1_MOUSE ."	" GO:0016021 . . GO:0016021 ."	" KEGG:mmu:192190 . . KEGG:mmu:192190 ."
"PladumEVm125846"	-1.56296147394583	-0.265376121626904	8.33162251547105	0.00389608447127347	0.0358696430413238	" . ."	" . ."	" . ."	" . ."
"PladumEVm055538"	-1.20573505806207	3.79160995216685	8.32139498863	0.00391808187508843	0.0360291370712145	" RECQ2_ARATH RECQ2_ARATH"	" RECQ2_ARATH ."	" GO:0005694 GO:0005694"	" KEGG:ath:AT1G31360 KEGG:ath:AT1G31360"
"PladumEVm075387"	-1.40240089146962	0.724722640995498	8.32117130693641	0.00391856437993689	0.0360291370712145	" . ."	" . ."	" . ."	" . ."
"PladumEVm046496"	1.10531515898447	1.97085823007441	8.31880508196613	0.00392367227886582	0.0360666103002613	" . . . . . . . . . . . . ."	" . . . . . . . . . . . . ."	" . . . . . . . . . . . . ."	" . . . . . . . . . . . . ."
"PladumEVm082001"	-1.40414199202436	0.268185164450125	8.30426201395738	0.00395521507364263	0.0362992538634095	" ARLY_HUMAN ARLY_LITCT"	" . ."	" GO:0005737 GO:0004056"	" KEGG:hsa:435 ."
"PladumEVm042140"	1.03182044546351	0.812078787775616	8.29894784590331	0.00396680535229671	0.0363865088484891	" NT1AB_XENLA NT1AB_XENLA NT1AB_XENLA"	" NT1AB_XENLA NT1AB_XENLA NT1AB_XENLA"	" GO:0005634 GO:0005634 GO:0005634"	" KEGG:xla:734671 KEGG:xla:734671 KEGG:xla:734671"
"PladumEVm101136"	-2.30024382229639	-0.22611365690448	8.29245566952566	0.00398101179379832	0.0364880826504511	" ."	" ."	" ."	" ."
"PladumEVm073727"	-2.47228081641126	-0.332357492422071	8.28619383741299	0.00399476323247359	0.0365949220187191	" ."	" ."	" ."	" ."
"PladumEVm018922"	1.22117610062267	0.0573666823686865	8.27137737255151	0.00402749407368831	0.0368079035941919	" . . ."	" . . ."	" . . ."	" . . ."
"PladumEVm042082"	1.07158132129455	1.29759587852785	8.26868764328831	0.00403346511843583	0.0368431994177855	" GSTMU_RABIT GSTMU_RABIT GSTMU_RABIT GSTMU_RABIT GSTMU_MESAU GSTMU_RABIT GSTMU_RABIT"	" GSTMU_RABIT GSTMU_RABIT GSTMU_RABIT GSTMU_RABIT GSTMU_MESAU GSTMU_RABIT GSTMU_RABIT"	" GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737"	" KEGG:ocu:100009073 KEGG:ocu:100009073 KEGG:ocu:100009073 KEGG:ocu:100009073 . KEGG:ocu:100009073 KEGG:ocu:100009073"
"PladumEVm016000"	1.0452230149389	0.977318297166573	8.26401764463889	0.00404385365359786	0.0369111404270111	" CP17A_PANTR CP1A1_MICTO CP17A_CHICK CP17A_PANTR CP17A_PANTR CP17A_PANTR"	" CP1A1_ORYLA CP1A1_MICTO CP17A_ICTPU CP17A_CHICK CP17A_PANTR CP1A1_ORYLA"	" GO:0005789 GO:0005789 GO:0016020 GO:0005789 GO:0005789 GO:0005789"	" KEGG:ptr:450141 . KEGG:ipu:100313515 KEGG:gga:425056 KEGG:ptr:450141 KEGG:ptr:450141"
"PladumEVm089055"	-1.7055505929714	0.331672227842826	8.26325836582879	0.0040455452607541	0.0369111404270111	" . ."	" . ."	" . ."	" . ."
"PladumEVm004357"	-1.02324006598071	0.0669240897079059	8.26297117273703	0.00404618528966062	0.0369111404270111	" AL8A1_HUMAN AL8A1_HUMAN AL8A1_HUMAN RTXE_DROME RTXE_DROME RTXE_DROME RTJK_DROME RTJK_DROME RTJK_DROME . . . . AL8A1_HUMAN AL8A1_HUMAN AL8A1_HUMAN RTJK_DROME RTJK_DROME RTXE_DROME RTJK_DROME RTJK_DROME RTJK_DROME . . . ."	" AL8A1_HUMAN RTJK_DROME . . RTXE_DROME RTXE_DROME RTJK_DROME RTXE_DROME . . . . . RTJK_DROME . AL8A1_HUMAN RTJK_DROME . RTXE_DROME RTBS_DROME RTJK_DROME . . . . ."	" GO:0005829 GO:0005829 GO:0005829 GO:0003964 GO:0003964 GO:0003964 GO:0003964 GO:0003964 GO:0003964 . . . . GO:0005829 GO:0005829 GO:0005829 GO:0003964 GO:0003964 GO:0003964 GO:0003964 GO:0003964 GO:0003964 . . . ."	" KEGG:hsa:64577 KEGG:hsa:64577 KEGG:hsa:64577 . . . . . . . . . . KEGG:hsa:64577 KEGG:hsa:64577 KEGG:hsa:64577 . . . . . . . . . ."
"PladumEVm074066"	-1.16145418340459	2.66041533445744	8.26108921134174	0.00405038191643615	0.0369301392949798	" ."	" ."	" ."	" ."
"PladumEVm015574"	-1.19528664532377	-0.0433866352131374	8.25761145093038	0.00405814870916449	0.0369720098434154	" CP4F6_RAT CP4F6_RAT CP4F6_RAT CP4F6_RAT CP4F6_RAT"	" CP4F6_RAT CP4F6_RAT CP4F6_RAT CP4F6_RAT CP4F6_RAT"	" GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789"	" KEGG:rno:266689 KEGG:rno:266689 KEGG:rno:266689 KEGG:rno:266689 KEGG:rno:266689"
"PladumEVm112102"	-1.30222974122288	-0.33204825444711	8.24434446179368	0.00408791698298995	0.0372238028325999	" ."	" ."	" ."	" ."
"PladumEVm110673"	1.13799253565132	0.417011274512061	8.23844021816648	0.00410123619816814	0.0373247533283658	" ."	" ."	" ."	" ."
"PladumEVm080115"	1.09730840956815	1.51789374414074	8.23324384128768	0.00411299509248456	0.0373839582560661	" WDR4_MOUSE WDR4_DANRE"	" WDR4_MOUSE WDR4_DANRE"	" GO:0005694 GO:0005829"	" KEGG:mmu:57773 ."
"PladumEVm117930"	-1.35832150128692	0.308176493761541	8.2320624117855	0.0041156733360171	0.0373985723503515	" . ."	" . ."	" . ."	" . ."
"PladumEVm076945"	1.08087778296048	1.82336149249115	8.22877715911936	0.00412313017840193	0.0374565900424298	" TRABD_MOUSE"	" TRABD_MOUSE"	" ."	" KEGG:mmu:67976"
"PladumEVm039190"	-1.41175573439839	0.584323867363258	8.22455573400344	0.00413273212737514	0.037534059734432	" ."	" ."	" ."	" ."
"PladumEVm129639"	-1.12957617898805	0.69914388606709	8.21141285260279	0.00416277257447805	0.0377774314232957	" . ."	" . ."	" . ."	" . ."
"PladumEVm069731"	3.25682749531427	0.395879201424305	8.20706334206216	0.00417276304021259	0.0378386109166851	" OBSTE_DROME ."	" OBSTE_DROME ."	" GO:0062129 ."	" KEGG:dme:Dmel_CG11142 ."
"PladumEVm069885"	1.46934390103369	-0.464805878291472	8.20017009568143	0.0041886462666409	0.0379155805406811	" . ."	" . ."	" . ."	" . ."
"PladumEVm018938"	1.13847954148805	0.133225995039615	8.19138682130512	0.00420897363608113	0.0380091315252103	" AVT1D_ARATH AVT1C_ARATH AVT1C_ARATH AVT1D_ARATH AVT1D_ARATH AVT1D_ARATH"	" AVT1D_ARATH AVT1D_ARATH AVT1D_ARATH AVT1D_ARATH AVT1D_ARATH AVT1D_ARATH"	" GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021"	" KEGG:ath:AT5G02180 KEGG:ath:AT5G02180 KEGG:ath:AT5G02180 KEGG:ath:AT5G02180 KEGG:ath:AT5G02180 KEGG:ath:AT5G02180"
"PladumEVm043277"	-1.74394917635444	-0.640523434686064	8.18828601870121	0.00421617386402994	0.0380446535731772	" SCRT2_MOUSE SCRT2_MOUSE"	" SCRT2_MOUSE SCRT2_MOUSE"	" GO:0005634 GO:0005634"	" KEGG:mmu:545474 KEGG:mmu:545474"
"PladumEVm048775"	1.42819967864427	-0.204730354551127	8.18448787843455	0.00422501043308501	0.0381047081883214	" HSPB1_CHICK HSPB1_CHICK"	" HSPB1_CHICK HSPB1_CHICK"	" GO:0043292 GO:0043292"	" KEGG:gga:396227 KEGG:gga:396227"
"PladumEVm112203"	-2.12117109975665	2.08414518466711	8.18064104981617	0.00423397949403712	0.0381658951347169	" ."	" ."	" ."	" ."
"PladumEVm111596"	2.59040342640585	0.589466436409381	8.17292866316237	0.00425201970659513	0.038288999105342	" ."	" ."	" ."	" ."
"PladumEVm134648"	-1.3992592992278	0.353109506673104	8.17218300097629	0.00425376804416533	0.0382948728923196	" ."	" ."	" ."	" ."
"PladumEVm052203"	1.13526325433377	1.061419898508	8.16805391950663	0.00426346266344747	0.0383623801179993	" TTC38_XENLA TTC38_XENLA TTC38_XENLA TTC38_DANRE"	" TTC38_XENLA TTC38_XENLA TTC38_XENLA TTC38_PONAB"	" . . . ."	" KEGG:xla:100037185 KEGG:xla:100037185 KEGG:xla:100037185 KEGG:pon:100171430"
"PladumEVm023868"	1.44045409292626	-0.407834598107268	8.16227882773473	0.00427705966920074	0.0384748166277561	" . . . . . . ."	" . . . . . . ."	" . . . . . . ."	" . . . . . . ."
"PladumEVm028814"	1.01241362252729	2.26792422143397	8.15811277311861	0.00428689572158013	0.0385533718446044	" AQP2_SHEEP AQP2_SHEEP AQP2_SHEEP AQP2_SHEEP AQP2_SHEEP . AQP2_SHEEP"	" AQP2_SHEEP AQP2_SHEEP AQP2_SHEEP AQP2_SHEEP AQP2_SHEEP AQP2_SHEEP AQP2_SHEEP"	" GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 . GO:0016324"	" . . . . . . ."
"PladumEVm146935"	-1.0549421252588	1.37106273870596	8.15510613503762	0.00429400869522751	0.0385875436734964	" . ."	" . ."	" . ."	" . ."
