""	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"	"blastx"	"blastp"	"GOterms"	"kegg"
"PladumEVm065572"	-2.19465889697906	1.45273945127862	10.7898093290969	0.00102060394220007	0.0167569930152858	" . ."	" . ."	" . ."	" . ."
"PladumEVm017189"	1.31710957808973	2.00814870733323	10.783924714882	0.00102385363402073	0.0167869371456245	" PPGB_MOUSE"	" PPGB_BOVIN"	" GO:0043231"	" KEGG:bta:518169"
"PladumEVm046066"	-1.13780801116142	2.79706695789144	10.7798873000805	0.0010260892881365	0.0168150732856939	" . . . . . . ."	" . . . . . . ."	" . . . . . . ."	" . . . . . . ."
"PladumEVm108393"	1.68753215895436	-0.268791039000057	10.7658967265724	0.0010338746127462	0.0169271532777598	" ."	" ."	" ."	" ."
"PladumEVm092508"	-3.09703668217435	0.163522391955932	10.7641727458273	0.00103483808049933	0.0169349918944104	" ."	" ."	" ."	" ."
"PladumEVm067212"	1.45000437678104	2.51818454044329	10.7510001153445	0.00104222980703882	0.0170479715487496	" . . . . . . ."	" . . . . . . ."	" . . . . . . ."	" . . . . . . ."
"PladumEVm096856"	4.008413943975	-0.46396993821641	10.7430703640529	0.00104670525580475	0.0171131656212271	" ."	" ."	" ."	" ."
"PladumEVm080151"	-5.18589046513169	0.353306467675085	10.7372858173859	0.00104998223585377	0.0171566818930003	" ."	" ."	" ."	" ."
"PladumEVm115632"	-1.65928293318212	1.08709817525977	10.7366395969991	0.00105034896731812	0.0171566818930003	" ."	" ."	" ."	" ."
"PladumEVm014686"	1.25290250780928	3.42868981401017	10.7342107588885	0.00105172849711181	0.0171711878320513	" EAA3_RABIT EAA3_RABIT EAA1_MOUSE EAA3_RABIT EAA1_MOUSE EAA3_RABIT EAA1_MOUSE EAA3_RABIT"	" EAA3_RABIT EAA3_RABIT EAA1_MOUSE EAA3_RABIT EAA1_MOUSE EAA3_RABIT EAA1_MOUSE EAA3_RABIT"	" GO:0016324 GO:0016324 GO:0009925 GO:0016324 GO:0009925 GO:0016324 GO:0009925 GO:0016324"	" KEGG:ocu:100009070 KEGG:ocu:100009070 KEGG:mmu:20512 KEGG:ocu:100009070 KEGG:mmu:20512 KEGG:ocu:100009070 KEGG:mmu:20512 KEGG:ocu:100009070"
"PladumEVm040276"	1.51445233754129	1.86549135023098	10.7329896469499	0.00105242275556166	0.0171744972707	" SLB_PHIOL PLCL_MYTGA"	" SLB_PHIOL COL12_MOUSE"	" GO:0005576 GO:0005576"	" . KEGG:mmu:140792"
"PladumEVm101860"	-1.78794748899364	0.678516633779599	10.7229490720465	0.00105814888933192	0.0172471444972066	" ."	" ."	" ."	" ."
"PladumEVm102618"	3.31834045435413	0.187452499027456	10.7225880663236	0.00105835535653599	0.0172471444972066	" ."	" ."	" ."	" ."
"PladumEVm098088"	2.01544347343899	3.70362636194005	10.718813905904	0.00106051632419836	0.0172732008475059	" ."	" ."	" ."	" ."
"PladumEVm048958"	1.04911370622697	2.71460787033554	10.7180695532671	0.00106094304412684	0.0172732008475059	" ISOC2_XENTR ISOC2_XENTR ISOC2_XENTR ISOC2_XENTR ISOC2_XENTR ISOC2_XENTR ISOC2_XENTR ISOC2_XENTR ISOC2_XENTR"	" ISOC2_XENTR ISOC2_XENTR ISOC2_XENTR ISOC2_XENTR ISOC2_XENTR ISOC2_XENTR ISOC2_XENTR ISOC2_XENTR ISOC2_XENTR"	" GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737"	" KEGG:xtr:448545 KEGG:xtr:448545 KEGG:xtr:448545 KEGG:xtr:448545 KEGG:xtr:448545 KEGG:xtr:448545 KEGG:xtr:448545 KEGG:xtr:448545 KEGG:xtr:448545"
"PladumEVm022210"	1.58004363868239	1.4036635471181	10.7139215437582	0.00106332418326702	0.017303904815634	" MMP10_RAT MMP10_RAT"	" MMP10_RAT MMP10_RAT"	" GO:0031012 GO:0031012"	" KEGG:rno:117061 KEGG:rno:117061"
"PladumEVm025510"	-1.02920897587824	3.8414649747753	10.6967635572011	0.00107323118233303	0.0174407554788529	" MLXPL_HUMAN MLXIP_MOUSE MLXIP_MOUSE MLXIP_MOUSE MLXIP_MOUSE . MLXPL_HUMAN"	" MLXPL_HUMAN MLXPL_HUMAN MLXIP_MOUSE MLXIP_MOUSE MLXIP_MOUSE . MLXPL_HUMAN"	" GO:0000785 GO:0005737 GO:0005737 GO:0005737 GO:0005737 . GO:0000785"	" KEGG:hsa:51085 KEGG:hsa:51085 KEGG:mmu:208104 KEGG:mmu:208104 KEGG:mmu:208104 . KEGG:hsa:51085"
"PladumEVm107261"	2.13385022225854	1.14859595029668	10.6952004181529	0.00107413836424432	0.0174473827560819	" ."	" ."	" ."	" ."
"PladumEVm103005"	-1.90235682248256	-0.0826217698147136	10.6893887079185	0.00107751805125661	0.0174851367705762	" . ."	" . ."	" . ."	" . ."
"PladumEVm015792"	1.29613130562992	3.44622215320292	10.6886232116907	0.00107796401167238	0.0174851367705762	" CP17A_CHICK CP17A_CHICK CP17A_CHICK CP17A_CHICK CP17A_CHICK CP1A1_RABIT CP17A_CHICK CP17A_CHICK CP17A_CHICK CP17A_CHICK CP17A_CHICK"	" CP17A_CHICK CP17A_CHICK CP17A_CHICK CP17A_CHICK CP17A_CHICK CP1A1_MACMU CP17A_CHICK CP17A_CHICK CP17A_CHICK CP17A_CHICK CP17A_CHICK"	" GO:0016020 GO:0016020 GO:0016020 GO:0016020 GO:0016020 GO:0005789 GO:0016020 GO:0016020 GO:0016020 GO:0016020 GO:0016020"	" KEGG:gga:425056 KEGG:gga:425056 KEGG:gga:425056 KEGG:gga:425056 KEGG:gga:425056 KEGG:mcc:678694 KEGG:gga:425056 KEGG:gga:425056 KEGG:gga:425056 KEGG:gga:425056 KEGG:gga:425056"
"PladumEVm032877"	1.72318327132763	0.619513807407268	10.6773185520927	0.00108457162442122	0.0175759962827703	" . . . . . ."	" . . . . . ."	" . . . . . ."	" . . . . . ."
"PladumEVm043628"	2.60707237177349	7.96023491698172	10.6732318980912	0.00108697035750585	0.017606702513165	" TAR1_KLULA . . ."	" . . . ."	" GO:0005739 . . ."	" KEGG:kla:KLLA0_D17600g . . ."
"PladumEVm045530"	1.55852151716312	1.42457519119672	10.6678135995596	0.00109015899930045	0.0176405102186439	" . . . . . ."	" LDTI_HIRME . . . . LDTI_HIRME"	" . . . . . ."	" . . . . . ."
"PladumEVm017884"	2.02463505219395	-0.41827789837559	10.6671126431172	0.00109057219932656	0.0176405102186439	" RFT2_SALSA RFT2_SALSA S5A3B_DANRE S5A3B_DANRE S5A3B_DANRE S5A3B_DANRE"	" . RFT2_SALSA RFT2_SALSA RFT2_SALSA RFT2_SALSA RFT2_SALSA"	" GO:0005887 GO:0005887 GO:0005887 GO:0005887 GO:0005887 GO:0005887"	" KEGG:sasa:100195454 KEGG:sasa:100195454 KEGG:sasa:100195454 KEGG:sasa:100195454 KEGG:sasa:100195454 KEGG:sasa:100195454"
"PladumEVm023737"	1.28908980073698	3.05322031848139	10.6581348802053	0.00109587844394316	0.0177144539958874	" SNF5_XENTR SNF5_XENTR SNF5_XENTR"	" SNF5_XENTR SNF5_DANRE SNF5_XENTR"	" GO:0035060 GO:0035060 GO:0035060"	" KEGG:xtr:448543 KEGG:dre:799716 KEGG:xtr:448543"
"PladumEVm101207"	-2.11105573947806	2.45322155384449	10.6576638285814	0.00109615757574941	0.0177144539958874	" ."	" ."	" ."	" ."
"PladumEVm037417"	1.23559860997156	1.79824475188837	10.6493522686614	0.0011010946173541	0.0177860124067198	" DHR11_CHICK DHR11_CHICK DHR11_CHICK DHR11_CHICK DHR11_CHICK DHR11_CHICK DHR11_CHICK DHR11_CHICK DHR11_CHICK DHR11_CHICK DHR11_CHICK DHR11_CHICK DHR11_CHICK"	" DHR11_CHICK DHR11_CHICK DHR11_CHICK DHR11_CHICK DHR11_CHICK DHR11_CHICK DHR11_CHICK DHR11_CHICK DHR11_CHICK DHR11_CHICK DHR11_CHICK DHR11_CHICK DHR11_CHICK"	" GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576"	" KEGG:gga:395172 KEGG:gga:395172 KEGG:gga:395172 KEGG:gga:395172 KEGG:gga:395172 KEGG:gga:395172 KEGG:gga:395172 KEGG:gga:395172 KEGG:gga:395172 KEGG:gga:395172 KEGG:gga:395172 KEGG:gga:395172 KEGG:gga:395172"
"PladumEVm042018"	1.67182664752097	1.08541534879206	10.6465505443197	0.00110276389743975	0.0178005662698397	" NPT2B_MOUSE NPT2B_MOUSE NPT2B_MOUSE"	" NPT2B_MOUSE NPT2B_MOUSE ."	" GO:0016324 GO:0016324 GO:0016324"	" KEGG:mmu:20531 KEGG:mmu:20531 KEGG:mmu:20531"
"PladumEVm075050"	-4.12232912322137	0.399419012794078	10.6461301895064	0.00110301456750917	0.0178005662698397	" . ."	" . ."	" . ."	" . ."
"PladumEVm124267"	-5.4152478504127	2.41268619495615	10.6359882320008	0.00110908002186883	0.0178901878504502	" ."	" ."	" ."	" ."
"PladumEVm028515"	-2.60420208826598	-0.171569775855678	10.6333297577727	0.00111067551124111	0.0179076565238825	" TENX_HUMAN TENX_HUMAN TENX_HUMAN TENX_HUMAN"	" TENX_HUMAN TENX_HUMAN TENX_HUMAN TENX_HUMAN"	" GO:0062023 GO:0062023 GO:0062023 GO:0062023"	" KEGG:hsa:7148 KEGG:hsa:7148 KEGG:hsa:7148 KEGG:hsa:7148"
"PladumEVm040899"	1.13354839863344	2.44489365117297	10.6246892834177	0.00111587716657577	0.0179832252412319	" . . . . . . ."	" MET27_HUMAN MET27_HUMAN MET27_HUMAN MET27_HUMAN MET27_HUMAN MET27_HUMAN MET27_HUMAN"	" . . . . . . ."	" KEGG:hsa:155368 KEGG:hsa:155368 KEGG:hsa:155368 KEGG:hsa:155368 KEGG:hsa:155368 KEGG:hsa:155368 KEGG:hsa:155368"
"PladumEVm161027"	-1.83107431471495	2.04368031728687	10.6232372093287	0.00111675374598836	0.0179890544633874	" . ."	" . ."	" . ."	" . ."
"PladumEVm062102"	-2.2498775775982	-0.572131192053566	10.6219079711993	0.0011175567832226	0.0179936942161356	" . . . . ."	" . . . . ."	" . . . . ."	" . . . . ."
"PladumEVm008935"	1.08153665361989	2.04500660765955	10.6165401675125	0.00112080560021823	0.0180376908641293	" . . . . . . . . . ."	" . . . . . . . . . ."	" . . . . . . . . . ."	" . . . . . . . . . ."
"PladumEVm036220"	-1.79919599747267	2.76402009312049	10.6105554721829	0.00112443905192766	0.0180800217629734	" . . . . . . . . . . . . ."	" . . . . . . . . . . . . ."	" . . . . . . . . . . . . ."	" . . . . . . . . . . . . ."
"PladumEVm081380"	-1.15029301076742	2.3914420305969	10.6105031712863	0.00112447085752143	0.0180800217629734	" . . . . . ."	" . . . . . ."	" . . . . . ."	" . . . . . ."
"PladumEVm110421"	-1.35361094547563	0.589917491574068	10.5899479882593	0.0011370417596519	0.0182737359891801	" DOC11_MOUSE"	" ."	" GO:0005085"	" KEGG:mmu:75974"
"PladumEVm073025"	-1.65407214188707	0.82156817323861	10.5842047274677	0.001140579503146	0.0183221642576635	" ."	" ."	" ."	" ."
"PladumEVm027972"	-1.43873647166096	6.84071620813516	10.5810607387848	0.00114252085713352	0.0183449155456747	" . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . ."
"PladumEVm006136"	-1.44196461286817	0.16159605200878	10.576523580565	0.00114532836208504	0.0183815469191038	" . . . ."	" . . . ."	" . . . ."	" . . . ."
"PladumEVm131177"	-2.26799051009075	0.411750284188414	10.5608362694462	0.00115508926224467	0.0185296895011784	" . ."	" . ."	" . ."	" . ."
"PladumEVm035499"	1.26803759049327	2.27227135895295	10.5543510677493	0.00115914900931492	0.0185862814302222	" Y325_THEMA Y325_THEMA Y325_THEMA Y325_THEMA Y325_THEMA DCXR_CAEEL Y325_THEMA Y325_THEMA Y325_THEMA Y325_THEMA"	" Y325_THEMA Y325_THEMA Y325_THEMA Y325_THEMA Y325_THEMA DCXR_CAEEL Y325_THEMA Y325_THEMA Y325_THEMA Y325_THEMA"	" GO:0016491 GO:0016491 GO:0016491 GO:0016491 GO:0016491 GO:0005886 GO:0016491 GO:0016491 GO:0016491 GO:0016491"	" KEGG:tma:TM0325 KEGG:tma:TM0325 KEGG:tma:TM0325 KEGG:tma:TM0325 KEGG:tma:TM0325 KEGG:cel:CELE_R11D1.11 KEGG:tma:TM0325 KEGG:tma:TM0325 KEGG:tma:TM0325 KEGG:tma:TM0325"
"PladumEVm091150"	-1.44183746138301	3.31420049722842	10.5510746847702	0.00116120551653913	0.0186086507120014	" ."	" ."	" ."	" ."
"PladumEVm057017"	2.83029837681823	0.284954754312161	10.5504320811256	0.00116160929628424	0.0186086507120014	" . . . . . ."	" . . . . . ."	" . . . . . ."	" . . . . . ."
"PladumEVm056018"	-2.55902847146597	-0.189840342644934	10.54243076076	0.00116664883546755	0.0186722600377465	" . . ."	" . . ."	" . . ."	" . . ."
"PladumEVm079517"	1.3600313149513	1.5733638946578	10.5341059706076	0.00117191559166641	0.0187360127791691	" . ."	" . ."	" . ."	" . ."
"PladumEVm028276"	1.20257622392485	2.38055179491342	10.5316898446836	0.00117344867585964	0.0187444029533331	" LUCI_RENRE LUCI_RENRE LINB_SPHJU DHAA_MYCBO LUCI_RENRE LUCI_RENRE DHAA_MYCBO LUCI_RENRE LINB_SPHJU LUCI_RENRE LUCI_RENRE"	" LUCI_RENRE LUCI_RENRE LINB_SPHJU LINB_SPHJU LUCI_RENRE LUCI_RENRE LINB_SPHJU DHAA_MYCS2 LINB_SPHJU LUCI_RENRE LUCI_RENRE"	" GO:0016831 GO:0016831 GO:0042597 GO:0018786 GO:0016831 GO:0016831 GO:0018786 GO:0016831 GO:0042597 GO:0016831 GO:0016831"	" KEGG:ag:AAA29804 KEGG:ag:AAA29804 KEGG:sjp:SJA_C1-19590 KEGG:sjp:SJA_C1-19590 KEGG:ag:AAA29804 KEGG:ag:AAA29804 KEGG:sjp:SJA_C1-19590 KEGG:msg:MSMEI_6656 KEGG:sjp:SJA_C1-19590 KEGG:ag:AAA29804 KEGG:ag:AAA29804"
"PladumEVm012448"	1.077679973232	1.27269497955548	10.5249200522019	0.00117775507296701	0.0187983483300112	" MFS12_HUMAN MFS12_HUMAN MFS12_HUMAN MFS12_HUMAN MFS12_HUMAN MFS12_HUMAN"	" MFS12_HUMAN MFS12_MOUSE FKBP8_RAT MFS12_HUMAN MFS12_HUMAN MFS12_HUMAN"	" GO:0005887 GO:0005887 GO:0005887 GO:0005887 GO:0005887 GO:0005887"	" KEGG:hsa:126321 KEGG:mmu:73822 KEGG:rno:290652 KEGG:hsa:126321 KEGG:hsa:126321 KEGG:hsa:126321"
"PladumEVm045992"	1.76660151121609	0.434312822023619	10.5239353992396	0.00117838276060387	0.0187997786633509	" HPGDS_CHICK GST_NOTSL HPGDS_HUMAN"	" HPGDS_CHICK GST_NOTSL HPGDS_HUMAN"	" GO:0005829 GO:0005737 GO:0005737"	" KEGG:gga:395863 . KEGG:hsa:27306"
"PladumEVm091940"	-10.4404902393021	-0.500994356558344	10.5222037469633	0.0011794874597681	0.0188014106673898	" ."	" ."	" ."	" ."
"PladumEVm087516"	-1.92709611240596	-0.01576184574055	10.5220880619758	0.00117956129777379	0.0188014106673898	" ."	" ."	" ."	" ."
"PladumEVm091530"	-1.88321887399742	0.0356175921182461	10.5210712469904	0.00118021049931685	0.0188031804084047	" ."	" ."	" ."	" ."
"PladumEVm011986"	1.67287530145731	1.91460584421723	10.5175408937609	0.00118246731691491	0.0188289121060658	" FAAH1_MOUSE VDHAP_CHICK FAAH1_MOUSE FAAH1_MOUSE FAAH1_HUMAN FAAH1_MOUSE FAAH1_HUMAN FAAH1_MOUSE FAAH1_MOUSE FAAH1_MOUSE"	" FAAH1_CAEEL VDHAP_CHICK FAAH1_CAEEL FAAH1_MOUSE FAAH1_HUMAN FAAH1_MOUSE FAAH1_HUMAN FAAH1_CAEEL FAAH1_CAEEL FAAH1_CAEEL"	" GO:0005789 GO:0005743 GO:0005789 GO:0005789 GO:0005856 GO:0005789 GO:0005856 GO:0005789 GO:0005789 GO:0005789"	" KEGG:cel:CELE_B0218.1 KEGG:gga:395824 KEGG:cel:CELE_B0218.1 KEGG:mmu:14073 KEGG:hsa:2166 KEGG:mmu:14073 KEGG:hsa:2166 KEGG:cel:CELE_B0218.1 KEGG:cel:CELE_B0218.1 KEGG:cel:CELE_B0218.1"
"PladumEVm021094"	2.82809112857885	-0.784181794554988	10.5165540165272	0.0011830989697458	0.0188289121060658	" . ."	" . ."	" . ."	" . ."
"PladumEVm133268"	1.01099147705024	2.59085937687526	10.5160178094844	0.00118344231331522	0.0188289121060658	" . ."	" . ."	" . ."	" . ."
"PladumEVm108433"	-1.62879318417401	0.619136889659036	10.5103322225516	0.00118708911085064	0.0188758566409545	" . ."	" . ."	" . ."	" . ."
"PladumEVm026501"	2.34047095531991	-0.412264123703444	10.5097341312293	0.00118747339353782	0.0188758566409545	" PIF1_RAT PIF1_RAT"	" PIF1_XENLA PIF1_RAT"	" GO:0000781 GO:0000781"	" KEGG:xla:734585 KEGG:rno:367645"
"PladumEVm022568"	10.7189828266123	-0.12101226150871	10.5056924218646	0.0011900735541957	0.0188999908682016	" ASAH1_HETGA"	" ASAH1_HETGA"	" GO:0005615"	" KEGG:hgl:101724913"
"PladumEVm035025"	1.13679461232564	1.64297825360979	10.504081727215	0.0011911113701847	0.018907878311169	" . . . . . . . . ."	" . . . . . . . . ."	" . . . . . . . . ."	" . . . . . . . . ."
"PladumEVm018995"	-2.28124697982068	-0.52791294906913	10.5004928702302	0.00119342706664072	0.0189360346418528	" GLNA3_RHIME"	" GLNA3_RHIME"	" GO:0005524"	" KEGG:sme:SMc02613"
"PladumEVm058069"	1.60695134155519	2.56224929406818	10.4946260547618	0.00119722242193874	0.0189876324104029	" SKEL1_DROME SKEL1_DROME SKEL2_DROME SKEL1_DROME"	" SKEL1_DROME SKEL2_DROME SKEL1_DROME SKEL1_DROME"	" GO:0005737 GO:0005737 GO:0005737 GO:0005737"	" KEGG:dme:Dmel_CG43161 KEGG:dme:Dmel_CG43161 KEGG:dme:Dmel_CG43161 KEGG:dme:Dmel_CG43161"
"PladumEVm001152"	1.04236170358676	1.95347088366211	10.4910447772366	0.00119954521982931	0.0190072156170596	" FBN1_BOVIN FBN2_HUMAN FBN2_HUMAN AGRE2_MACMU FBN3_HUMAN FBN3_HUMAN FBN2_MOUSE FBN2_MOUSE . FBN2_MOUSE FBN2_MOUSE FBN2_MOUSE FBN2_MOUSE FBN2_MOUSE FBN2_MOUSE FBN2_MOUSE FBN3_HUMAN FBN3_HUMAN FBN3_HUMAN FBN2_MOUSE"	" FBN1_BOVIN FBN2_MOUSE . AGRE2_MACMU . FBN3_HUMAN FBN2_MOUSE FBN2_HUMAN . FBN2_MOUSE P_PIG . . P_PIG FBN2_MOUSE FBN2_HUMAN FBN2_HUMAN FBN2_MOUSE FBN2_HUMAN FBN1_BOVIN"	" GO:0062023 GO:0062023 GO:0062023 GO:0005887 GO:0062023 GO:0062023 GO:0062023 GO:0062023 . GO:0062023 GO:0062023 GO:0062023 GO:0062023 GO:0062023 GO:0062023 GO:0062023 GO:0062023 GO:0062023 GO:0062023 GO:0062023"	" KEGG:bta:281154 KEGG:mmu:14119 KEGG:hsa:2201 KEGG:mcc:654420 KEGG:hsa:84467 KEGG:hsa:84467 KEGG:mmu:14119 KEGG:hsa:2201 . KEGG:mmu:14119 KEGG:ssc:397171 KEGG:mmu:14119 KEGG:mmu:14119 KEGG:ssc:397171 KEGG:mmu:14119 KEGG:hsa:2201 KEGG:hsa:2201 KEGG:mmu:14119 KEGG:hsa:2201 KEGG:bta:281154"
"PladumEVm082672"	-1.85650139272837	-0.0250463952706967	10.4821682903494	0.00120532214116045	0.0190728035733718	" . . ."	" . . ."	" . . ."	" . . ."
"PladumEVm076863"	-2.40199373065044	0.340205112133423	10.4588364544233	0.00122064139169334	0.0192977328436079	" . ."	" . ."	" . ."	" . ."
"PladumEVm068316"	-2.06423034674177	1.09911462411367	10.453911622425	0.00122390004600509	0.0193404991892229	" MLR_LUMTE"	" MLR_LUMTE"	" GO:0016459"	" ."
"PladumEVm057196"	-2.80730652815383	-0.160012615262117	10.4525414549135	0.00122480822041137	0.0193461005483512	" . ."	" . ."	" . ."	" . ."
"PladumEVm055037"	1.05965843477124	2.65187984189353	10.4305121599065	0.00123950366060123	0.0195693711693386	" . . . . . ."	" . . . . . ."	" . . . . . ."	" . . . . . ."
"PladumEVm009025"	1.05258811304223	2.05850041144382	10.4238144990908	0.00124400685429325	0.0196315968754073	" NPT2B_BOVIN NPT2B_BOVIN NPT2B_BOVIN NPT2B_BOVIN NPT2B_BOVIN NPT2B_MOUSE"	" NPT2B_RAT HEBP2_HUMAN NPT2B_RAT NPT2B_RAT NPT2B_RAT NPT2B_MOUSE"	" GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324"	" KEGG:rno:84395 KEGG:hsa:23593 KEGG:rno:84395 KEGG:rno:84395 KEGG:rno:84395 KEGG:mmu:20531"
"PladumEVm102143"	-1.94716039011059	-0.456878160279007	10.4226817874605	0.00124477007179007	0.0196347727035093	" ."	" ."	" ."	" ."
"PladumEVm124671"	-1.41167014198518	3.25176382588812	10.4180895601959	0.00124786915801453	0.0196747745992192	" . ."	" . ."	" . ."	" . ."
"PladumEVm063914"	-1.52570326911303	1.51541388945575	10.414519973129	0.0012502835036057	0.0196950655241117	" . . . . ."	" . . . . ."	" . . . . ."	" . . . . ."
"PladumEVm111072"	-1.83136955855937	0.0429263619139066	10.4041445339844	0.00125732796726192	0.0197971076377486	" . ."	" . ."	" . ."	" . ."
"PladumEVm060998"	-1.60951435694712	0.647140911104707	10.402639686805	0.00125835302210004	0.0198043226302493	" . . ."	" . . ."	" . . ."	" . . ."
"PladumEVm037317"	-1.84128825817796	1.21703849412567	10.3992086550273	0.00126069329723921	0.0198232957300814	" MRC1_HUMAN MRC1_HUMAN . MRC1_HUMAN MRC1_HUMAN"	" MRC1_HUMAN . . MRC1_HUMAN ."	" GO:0009986 GO:0009986 . GO:0009986 GO:0009986"	" KEGG:hsa:4360 KEGG:hsa:4360 . KEGG:hsa:4360 KEGG:hsa:4360"
"PladumEVm013888"	-1.36809275363896	0.875527164610417	10.3981021295545	0.0012614489870518	0.0198262555819176	" MRC2_MOUSE . MRC2_MOUSE LECM2_ERYPO MRC2_MOUSE MRC2_MOUSE . MRC1_HUMAN MRC2_MOUSE"	" MRC2_MOUSE . MRC2_MOUSE LECM2_ERYPO MRC2_MOUSE MRC2_MOUSE . MRC1_HUMAN MRC2_MOUSE"	" GO:0009986 . GO:0009986 GO:0005576 GO:0009986 GO:0009986 . GO:0009986 GO:0009986"	" KEGG:mmu:17534 . KEGG:mmu:17534 . KEGG:mmu:17534 KEGG:mmu:17534 . KEGG:hsa:4360 KEGG:mmu:17534"
"PladumEVm095990"	3.91035934219054	-0.691030384550089	10.3941000550337	0.00126418599090985	0.0198603391800356	" ."	" ."	" ."	" ."
"PladumEVm016394"	1.62586783848793	2.34758728686847	10.3932441525186	0.00126477211914907	0.019860617110539	" FGL1_BOVIN FGL1_BOVIN FGL1_BOVIN FGL1_HUMAN FGL1_BOVIN FGL1_BOVIN FGL1_BOVIN"	" FGL1_BOVIN FGL1_BOVIN FGL1_BOVIN FGL1_HUMAN FGL1_BOVIN FGL1_BOVIN FGL1_BOVIN"	" GO:0062023 GO:0062023 GO:0062023 GO:0062023 GO:0062023 GO:0062023 GO:0062023"	" KEGG:bta:508090 KEGG:bta:508090 KEGG:bta:508090 KEGG:hsa:2267 KEGG:bta:508090 KEGG:bta:508090 KEGG:bta:508090"
"PladumEVm134107"	-2.82871387765271	0.735216169921404	10.3846053966749	0.00127070342098852	0.019935836024211	" . . . . ."	" . . . . ."	" . . . . ."	" . . . . ."
"PladumEVm143318"	-1.98275081404345	2.90806273575406	10.382187726135	0.00127236841080336	0.0199529981620551	" . ."	" . ."	" . ."	" . ."
"PladumEVm110673"	1.76977268163315	0.417011274512061	10.3810628823396	0.0012731438153147	0.0199562008807897	" ."	" ."	" ."	" ."
"PladumEVm077847"	1.47048965339919	4.61955297590767	10.3793521172619	0.00127432403817278	0.0199640597022882	" TBA1_PARLI"	" TBA1_PARLI"	" GO:0005737"	" ."
"PladumEVm042149"	-1.61974259874399	1.70323646040139	10.3786800615787	0.00127478797892913	0.0199640597022882	" ."	" ."	" ."	" ."
"PladumEVm081326"	-2.57236035797861	3.51471953416595	10.370971180074	0.0012801219002125	0.0200386106951275	" ."	" ."	" ."	" ."
"PladumEVm052921"	1.35454092169317	1.69801223869977	10.3637673990519	0.00128512674869159	0.0200899523367048	" . . . . ."	" . . . . ."	" . . . . ."	" . . . . ."
"PladumEVm093966"	-1.39870674152088	3.87131416475496	10.3628089774667	0.00128579410601721	0.0200913954696491	" . ."	" . ."	" . ."	" . ."
"PladumEVm050760"	1.29297148358131	1.48463267974453	10.3482262009644	0.00129599160056771	0.0202416855307264	" COPT1_RAT COPT1_RAT COPT1_RAT COPT1_RAT COPT1_RAT"	" COPT1_MOUSE COPT1_RAT COPT1_RAT COPT1_RAT COPT1_MOUSE"	" GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737"	" KEGG:mmu:20529 KEGG:rno:171135 KEGG:rno:171135 KEGG:rno:171135 KEGG:mmu:20529"
"PladumEVm046181"	3.65317306911959	-0.699745405383927	10.3461306746954	0.00129746367910506	0.0202556226471187	" UDB33_MACMU UD14_HUMAN"	" UDB33_MACMU UD14_HUMAN"	" GO:0005789 GO:0005783"	" KEGG:mcc:574147 KEGG:hsa:54657"
"PladumEVm133942"	-2.47657463229379	-0.0118520748345739	10.3436310765532	0.00129922182619606	0.0202694732512805	" . . ."	" . . ."	" . . ."	" . . ."
